token0,volumeToken1,token0Price,token1Price,blockNumber,volumeToken0,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,reserveUSD,id,volumeUSD
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.25494057063564208,239.0297001556046589247432769876874,0.004183580531411014523825252081344814,10064571,21.191322,20.224424,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",38,0.084610506505401676,1588710145,uniswapv2,17.43017862386412486830189835238808,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.264648380348880725,238.9517719018298634285967443004641,0.004184944903488041983297027396181963,10065571,23.385533,20.224424,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",42,0.08463810014478124,1588710145,uniswapv2,17.43497241197309840390355426866475,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.272965643862855578,300.4617917189803479022062385543387,0.00332821020030158268042639928830606,10066571,25.619529,20.224424,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",46,0.067311134252024136,1588710145,uniswapv2,14.56601129862231572760596018092944,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.272965643862855578,300.4617917189803479022062385543387,0.00332821020030158268042639928830606,10067571,25.619529,20.224424,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",46,0.067311134252024136,1588710145,uniswapv2,14.56601129862231572760596018092944,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.287765643862855578,202.0197766247649233687434396519993,0.004950010423273645829747674729909858,10068571,29.25588,16.588073,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",47,0.082111134252024136,1588710145,uniswapv2,17.3411860874143866277982517353094,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.287765643862855578,202.0197766247649233687434396519993,0.004950010423273645829747674729909858,10069571,29.25588,16.588073,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",47,0.082111134252024136,1588710145,uniswapv2,17.3411860874143866277982517353094,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.289838481969424276,192.2079033727465736228473660850755,0.005202699693678628373530789260452374,10070571,29.663128,16.588073,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",49,0.086302762315818726,1588710145,uniswapv2,18.16672312076786014596800467435769,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.301103761282920462,150.4374337716112052143767292561168,0.006647281696643168317380807282437207,10071571,31.573315,16.588073,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",51,0.110265594035480731,1588710145,uniswapv2,22.78721482723581148775078910100308,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.949932503886703831,826.5995897142675365906802274845821,0.001209775582329616395420043260198589,10072571,116.104242,91.588114,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",54,0.110801063948821292,1588710145,uniswapv2,32.15254727308177075975403250717846,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",1.129307837295054959,204.7719197107160933412976058990292,0.00488348207807355995706285176249054,10073571,174.047033,45.645323,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",59,0.222908116818378862,1588710145,uniswapv2,49.08257878776557673109923676257761,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
