token0,volumeToken1,token0Price,token1Price,blockNumber,volumeToken0,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,reserveUSD,id,volumeUSD
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",439822.792057812064813767,4341.799095629854619150436409716318,0.00023031927041638768954805352556588,16550571,441706820.503486013418534844,18600767.957814459566549387,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67841,4284.115305228347916586,1636037244,uniswapv2,14125711.55543345419407257532557165,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1572917973.510239819169990170564601
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",439846.786858136643835161,4387.655808667408176279266295466537,0.000227912134316596234269578632206878,16552571,441811810.262705821983935879,18698001.422407311410350887,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67859,4261.501411635602599437,1636037244,univ2,14166775.12789802647396405119467057,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1572957789.780517804444324813106087
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",439920.482232134635615329,4353.566255038041699056839626221489,0.0002296967454768325204997333499004122,16554571,442132005.33233664818449083,18612553.798478866282199324,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67894,4275.243032523052476977,1636037244,uniswapv2,14164961.24262296902242029455346707,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1573079687.868476098083619092483068
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",439946.849923112443511169,4335.233198447262631839631388976385,0.0002306680988598645573996392665369916,16555571,442246684.058158703135526729,18574825.174184432306474499,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67915,4284.61960958347552852,1636037244,uniswapv2,14243103.06696698748393621653774937,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1573123483.853724764848989855924401
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",439995.040635494248507217,4299.257197006679483543726880413665,0.0002325983197042133981804757755264506,16556571,442455181.376240179332000644,18502985.39354999370168471,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67940,4303.763312051332197948,1636037244,univ2,14438814.50460175694937000326144246,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1573204547.626362983712207489086221
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",440114.053941308501814139,4380.989903055447507005795958731202,0.0002282589145669034453913500014735095,16558571,442975224.650211145939868719,18678544.843637825231061434,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67989,4263.544371698001223319,1636037244,uniswapv2,14323210.2295304313503536580716914,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1573404400.893391998466012632124159
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",440151.387463020521115657,4365.360927610050768512529150308068,0.0002290761328977854593505935137706376,16560571,443138026.473324575084316294,18647013.787321366364811139,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68016,4271.585808491267086373,1636037244,univ2,14198336.34345398106474156830698218,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1573466614.375656712884698722293744
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",440179.841124213182094556,4388.952244945538390709939365645712,0.0002278448121990009930355825124805138,16562071,443262831.664213958445609434,18685495.740651601802713787,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68048,4257.39326787399717799,1636037244,uniswapv2,14202963.67784523921067865949894868,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1573514100.267127761305838685327983
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",440401.530417776730480368,4175.706392298165396457357184040665,0.0002394804390089395969100304450546459,16562571,444202147.753505633223315386,18227349.574186488418515709,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68122,4365.093677995588472266,1636037244,uniswapv2,14530006.58247742156869227955354528,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1573883935.244374085221886675183866
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",440672.879444137851667754,4333.360772481001263222960368484537,0.000230767769522098865611996515369471,16564571,445360235.773076874880537856,18570045.426191381198828661,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68211,4285.36796292623885766,1636037244,univ2,13877267.1481891565696251701004051,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1574331042.192843204963145174475794
